Zone_ID,N,P,K,Moisture,pH,Temperature,Humidity,Semantic_Tag,Action_Suggested,Current_Node,Label
Z5,72.54055837121969,13.057300506819544,36.270279185609844,14.210496918968886,3.5880913232323666,24.364339103316592,101.99630486674157,"K-deficiency, Healthy",Apply Fertilizer,Cloud-Node-2,1
Z8,28.715360407047157,18.61180767123427,42.5412746771069,15.385201805884154,8.884519070990407,25.959286988403658,46.22343596669644,"Healthy, K-deficiency",Monitor,Cloud-Node-2,1
Z6,64.63711235786826,35.128865411884924,106.79175085213016,18.303153019772935,4.421560079974163,22.684334775861362,25.939071707178204,"Healthy, N-deficiency",Apply Pesticide,Cloud-Node-2,1
Z2,69.30648524475131,31.502947838523326,33.07809523044949,9.7599188327828,7.740793713494556,26.17009156508284,45.74315046206935,"P-deficiency, Healthy",Irrigate,Cloud-Node-2,1
Z6,70.0,17.0,25.0,13.53,6.93,35.8,55.08,"Healthy, K-deficiency",Irrigate,Cloud-Node-2,0
Z6,23.162228568159485,3.770595348305032,46.863113614648256,6.868232751553605,3.844973846731698,17.148335763449698,24.28196739031318,"P-deficiency, Pest-risk",Irrigate,Cloud-Node-2,1
Z8,51.0,14.0,79.0,31.45,6.8,18.6,28.36,"P-deficiency, K-deficiency",Irrigate,Cloud-Node-2,0
Z9,25.0,28.0,61.0,25.02,7.99,41.09,85.03,"K-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-1,0
Z3,64.0,23.0,53.0,14.8,5.69,36.77,40.44,"Healthy, Pest-risk",Apply Pesticide,Edge-Node-A,0
Z2,70.0,8.0,28.0,16.5,7.18,39.34,44.44,"K-deficiency, Pest-risk",Monitor,Edge-Node-B,0
Z10,16.59656481910591,13.61769421054844,37.02310613492857,4.44661778503324,7.769759694136518,27.910087581049,42.372100435553996,"K-deficiency, N-deficiency",Monitor,Edge-Node-B,1
Z4,36.0,8.0,48.0,22.38,6.22,23.08,80.67,"N-deficiency, Healthy",Monitor,Cloud-Node-2,0
Z1,110.82430397986712,57.689363715547266,78.94333982127522,14.531510910672294,9.26914740104559,32.08293165455744,54.1623057323019,"P-deficiency, Healthy",Apply Pesticide,Cloud-Node-2,1
Z10,35.0,40.0,71.0,34.69,6.8,20.01,83.04,"N-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z5,43.0,14.0,84.0,37.2,6.33,21.69,71.81,"Pest-risk, P-deficiency",Irrigate,Cloud-Node-2,0
Z4,35.0,40.0,56.0,35.31,5.41,39.93,28.92,"N-deficiency, P-deficiency",Irrigate,Cloud-Node-1,0
Z3,18.0,15.0,49.0,8.63,5.8,23.68,33.82,"Healthy, Pest-risk",Irrigate,Cloud-Node-1,0
Z6,73.89088648583765,53.997186278112125,109.41535114249037,18.225470938003916,4.893292756530907,42.632727066501985,36.60863313869938,"P-deficiency, Healthy",Irrigate,Cloud-Node-2,1
Z4,28.026973612326742,49.825730866358654,38.9263522393427,28.541229990017957,9.214498983048758,23.609706095722586,111.63950213792137,"P-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,1
Z2,71.0,38.0,68.0,30.97,6.41,27.49,87.54,"N-deficiency, P-deficiency",Monitor,Cloud-Node-1,0
Z7,72.0,28.0,89.0,33.87,5.01,25.34,41.01,"Healthy, K-deficiency",Monitor,Cloud-Node-1,0
Z8,60.0,38.0,67.0,16.81,7.13,37.37,86.39,"K-deficiency, Healthy",Irrigate,Cloud-Node-2,0
Z7,38.0,16.0,31.0,20.27,5.53,24.74,29.18,"K-deficiency, Healthy",Apply Pesticide,Edge-Node-A,0
Z2,15.0,18.0,80.0,36.9,6.45,28.62,51.79,"Pest-risk, P-deficiency",Irrigate,Cloud-Node-1,0
Z4,19.0,44.0,74.0,36.44,7.67,24.02,50.22,"Pest-risk, Pest-risk",Apply Fertilizer,Edge-Node-B,0
Z6,48.0,31.0,57.0,22.12,7.73,30.16,53.58,"K-deficiency, N-deficiency",Apply Pesticide,Edge-Node-B,0
Z10,27.46585893162375,4.6552303273938564,18.15539827683604,12.282576373086135,3.3406248328246164,33.22271165828916,92.44019204726065,"K-deficiency, K-deficiency",Irrigate,Edge-Node-B,1
Z10,68.0,10.0,71.0,15.77,5.58,28.0,29.01,"K-deficiency, K-deficiency",Monitor,Cloud-Node-2,0
Z7,49.0,34.0,71.0,11.25,7.53,39.98,86.46,"Pest-risk, K-deficiency",Monitor,Cloud-Node-2,0
Z6,22.87668370388544,10.64031800180718,23.940715504066155,41.4941207075682,4.137241984661075,28.424887562478897,67.63237742116016,"K-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-1,1
Z6,12.748044177586538,14.636643315006765,32.106185336143874,16.963638935975624,8.204252232599579,27.914168286976132,15.167999509110281,"N-deficiency, Healthy",Apply Pesticide,Edge-Node-B,1
Z7,63.0,17.0,43.0,10.85,6.71,24.56,94.33,"Pest-risk, P-deficiency",Monitor,Cloud-Node-1,0
Z1,19.0,38.0,32.0,29.06,6.04,26.36,69.15,"P-deficiency, P-deficiency",Monitor,Edge-Node-A,0
Z10,61.0,34.0,38.0,12.27,5.98,22.05,63.69,"Pest-risk, N-deficiency",Monitor,Cloud-Node-1,0
Z1,9.912651223299154,12.616101556926196,26.133353225061406,8.79036954680496,4.775281515676188,44.512876694682,34.83948662872882,"N-deficiency, K-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z2,64.66452931294923,10.058926782014325,67.53850839352475,5.9843820438572655,6.235495710745268,17.06782532066987,52.8018809329967,"Healthy, N-deficiency",Apply Pesticide,Cloud-Node-1,1
Z9,102.49756105908347,15.073170743982862,37.682926859957156,27.152037612235294,7.3779169477356135,20.13310418216883,54.85094405855388,"Pest-risk, Healthy",Apply Pesticide,Edge-Node-A,1
Z6,8.182318455120845,15.07269189101208,21.532416987160115,28.660123513918236,8.727217926071077,28.754582509907884,84.15100095575993,"P-deficiency, Pest-risk",Monitor,Edge-Node-A,1
Z4,30.86975722722649,16.492062080299085,10.148961280184052,7.107482130884314,5.069268832171767,42.7321113886908,18.97344875223302,"P-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,1
Z6,23.31131825014463,9.00664568755588,32.847766625203796,15.466092201512478,8.506328155014222,47.125211251631484,78.90834357591521,"N-deficiency, P-deficiency",Monitor,Cloud-Node-1,1
Z10,32.24936693043302,23.454085040314922,99.67986142133842,9.826028602409082,8.99918270804275,23.062199517289756,59.91211218662797,"K-deficiency, Healthy",Irrigate,Cloud-Node-2,1
Z9,19.0,6.0,69.0,25.81,7.34,25.32,78.1,"P-deficiency, N-deficiency",Apply Pesticide,Edge-Node-A,0
Z10,47.0,21.0,48.0,25.95,7.62,28.93,88.68,"P-deficiency, Healthy",Apply Fertilizer,Edge-Node-B,0
Z6,28.0,29.0,94.0,33.44,5.15,27.13,41.32,"P-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,0
Z3,48.0,20.0,90.0,8.08,7.95,22.45,89.04,"P-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-A,0
Z5,68.0,28.0,36.0,24.0,5.01,23.76,72.64,"N-deficiency, P-deficiency",Apply Pesticide,Edge-Node-B,0
Z8,17.284457174001144,20.86055176172552,51.853371522003435,28.36435258287644,4.638327282531818,29.765903396875455,87.531753364762,"P-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-1,1
Z2,7.434398034314844,14.40414619148501,32.06084152298276,47.082060439319044,7.233395702751138,24.163330295984508,101.96087562659487,"P-deficiency, Healthy",Apply Fertilizer,Edge-Node-A,1
Z4,24.0,5.0,64.0,23.95,6.42,24.52,86.16,"K-deficiency, Healthy",Monitor,Cloud-Node-2,0
Z3,9.049323676590184,15.24096619215189,43.34149760893194,10.240563401210967,8.989904462797385,15.51364460795861,42.79932210607552,"K-deficiency, P-deficiency",Monitor,Cloud-Node-2,1
Z1,15.455761935891184,22.589190521687115,45.17838104337423,14.754160464569514,6.492787663519861,33.42008800250347,45.965666698888,"Pest-risk, P-deficiency",Monitor,Edge-Node-B,1
Z2,70.0,11.0,54.0,25.31,6.45,27.27,56.89,"P-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z4,63.0,23.0,71.0,37.47,5.6,18.34,26.09,"P-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-B,0
Z6,18.0,33.0,47.0,18.78,7.09,18.49,63.94,"K-deficiency, Healthy",Irrigate,Edge-Node-B,0
Z3,12.926147279229108,13.42330678996869,16.406263854406177,14.302754999520282,8.493183262245758,30.48192436588577,43.02736010363219,"Pest-risk, N-deficiency",Apply Pesticide,Cloud-Node-2,1
Z10,55.0,32.0,42.0,26.73,5.55,25.85,57.18,"N-deficiency, N-deficiency",Irrigate,Edge-Node-B,0
Z5,24.740172263159092,8.948572946249033,41.58454486786316,44.80379094223537,5.377369806065667,22.852755467085654,131.2971421120327,"N-deficiency, P-deficiency",Apply Pesticide,Edge-Node-B,1
Z6,70.0,24.0,68.0,19.34,7.77,38.97,82.42,"K-deficiency, N-deficiency",Irrigate,Edge-Node-B,0
Z7,33.0,8.0,39.0,18.03,6.11,35.04,93.65,"Pest-risk, P-deficiency",Apply Pesticide,Edge-Node-A,0
Z7,38.27063610846041,35.20898521978358,36.73981066412199,5.265931300571392,9.202336565501279,24.53255991408418,39.17113809547842,"Healthy, Healthy",Monitor,Cloud-Node-2,1
Z5,18.0,38.0,38.0,35.85,7.78,30.92,56.19,"P-deficiency, K-deficiency",Irrigate,Cloud-Node-2,0
Z6,57.0,34.0,36.0,28.86,6.44,20.5,67.48,"P-deficiency, Pest-risk",Apply Fertilizer,Cloud-Node-2,0
Z5,31.642966954218327,9.969701917082487,29.042175149762027,14.64931889563046,8.907961625576329,15.662544644772359,46.09451498265214,"K-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-A,1
Z6,21.0,23.0,63.0,33.22,7.68,23.13,48.16,"K-deficiency, K-deficiency",Irrigate,Cloud-Node-2,0
Z9,11.100617509306561,11.684860536112168,20.448505938196295,19.204265617996573,4.815758719411599,32.30299115838775,40.73832772319211,"K-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-A,1
Z5,24.0,10.0,36.0,10.32,7.4,31.85,88.05,"K-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,0
Z3,43.0,21.0,23.0,29.38,5.1,41.92,47.7,"Pest-risk, P-deficiency",Apply Pesticide,Edge-Node-A,0
Z1,20.0,19.0,59.0,14.04,7.42,19.15,42.93,"Pest-risk, P-deficiency",Irrigate,Edge-Node-B,0
Z9,18.22549467740913,17.08640126007106,13.099574299387813,5.712047488694541,6.451005416051045,34.08425623306387,25.240670578315143,"P-deficiency, K-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z8,30.88198536534619,10.116512447268578,12.778752564970837,22.78581521820042,4.528628878568599,39.417272514131284,65.78153870269405,"N-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-2,1
Z10,15.0,8.0,80.0,31.88,7.94,38.09,66.89,"Healthy, K-deficiency",Apply Fertilizer,Edge-Node-B,0
Z6,61.0,40.0,64.0,25.86,5.08,33.77,87.16,"P-deficiency, Healthy",Apply Fertilizer,Edge-Node-A,0
Z1,74.0,16.0,75.0,25.94,6.08,23.97,53.77,"N-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z7,9.995258144045176,17.769347811635868,36.09398774238536,11.054229091550337,4.874816424154734,21.95707653420736,112.06339479998715,"P-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z2,17.64098837387217,6.949480268495097,16.571837563334462,14.259358089467424,8.093709070270283,23.545465983521073,73.70662196445711,"K-deficiency, Healthy",Irrigate,Cloud-Node-1,1
Z1,38.78571708517484,16.38833116274993,32.77666232549986,6.505557979074143,4.983656475237169,29.25752584016685,16.222720530096282,"Healthy, K-deficiency",Apply Pesticide,Cloud-Node-2,1
Z9,24.0,24.0,31.0,13.15,5.26,25.34,40.33,"N-deficiency, N-deficiency",Monitor,Edge-Node-B,0
Z5,73.0,30.0,37.0,32.59,5.26,29.15,76.57,"Pest-risk, P-deficiency",Apply Pesticide,Edge-Node-A,0
Z3,78.11069387037594,48.42863019963308,89.04619101222856,44.30543655079346,3.7532536897091626,46.08425515210442,103.88006074763064,"K-deficiency, N-deficiency",Apply Pesticide,Edge-Node-A,1
Z1,31.0,43.0,66.0,32.7,7.21,37.62,62.87,"Pest-risk, P-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z4,57.0,35.0,25.0,36.52,7.59,21.73,88.06,"N-deficiency, Healthy",Monitor,Cloud-Node-2,0
Z4,58.0,37.0,44.0,33.61,7.27,41.58,70.73,"Healthy, K-deficiency",Apply Fertilizer,Edge-Node-A,0
Z8,73.15254328999042,19.81214714103907,42.67231691916108,26.519247467906794,6.862392951700766,26.795023335844956,41.27263526518894,"K-deficiency, Healthy",Apply Pesticide,Edge-Node-A,1
Z6,22.48262477302211,29.976833030696145,50.96061615218345,14.13004408133655,4.092237531704965,28.768570399486258,113.83386251535858,"P-deficiency, N-deficiency",Apply Pesticide,Cloud-Node-1,1
Z3,44.0,38.0,26.0,19.78,6.13,36.16,77.86,"K-deficiency, Healthy",Irrigate,Cloud-Node-2,0
Z1,78.41863799827077,21.386901272255663,65.58649723491736,18.51014250516517,7.208090110325116,31.992805163252548,67.76477654834314,"N-deficiency, Pest-risk",Monitor,Edge-Node-B,1
Z3,48.0,24.0,88.0,18.89,7.77,22.42,26.08,"K-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,0
Z9,24.2082874956031,13.204520452147145,16.28557522431481,10.982334645122366,3.992485024128837,48.85209395367617,45.70068287808985,"Healthy, K-deficiency",Irrigate,Cloud-Node-2,1
Z6,55.0,31.0,29.0,17.35,5.42,24.9,92.77,"P-deficiency, K-deficiency",Irrigate,Edge-Node-A,0
Z5,37.078523074254875,24.719015382836584,142.13433845131036,36.238923057517106,4.120066664091049,45.04280224300677,44.63182970783224,"Healthy, Pest-risk",Irrigate,Edge-Node-B,1
Z8,42.0,34.0,46.0,15.86,6.0,38.34,37.54,"Healthy, Pest-risk",Apply Pesticide,Cloud-Node-1,0
Z8,33.0,10.0,39.0,35.37,6.51,34.96,90.74,"N-deficiency, Healthy",Irrigate,Cloud-Node-1,0
Z1,69.0,6.0,61.0,11.93,7.13,37.5,34.78,"Pest-risk, K-deficiency",Monitor,Edge-Node-A,0
Z9,31.155190122680498,21.759180403141936,13.352224338291641,16.501584198526768,6.887878835125885,48.10239796547717,41.84448100242173,"Pest-risk, P-deficiency",Apply Pesticide,Cloud-Node-1,1
Z3,47.0,22.0,82.0,22.38,7.31,32.03,64.14,"K-deficiency, Healthy",Irrigate,Edge-Node-A,0
Z10,32.0,22.0,74.0,12.91,6.83,26.83,72.39,"N-deficiency, N-deficiency",Monitor,Cloud-Node-2,0
Z6,17.37199783170398,3.257249593444496,34.20112073116721,9.392803042981676,8.178692857679245,46.58152369119859,15.265472514778217,"N-deficiency, Healthy",Apply Pesticide,Cloud-Node-1,1
Z2,38.0,40.0,21.0,31.41,7.24,19.84,44.02,"Pest-risk, K-deficiency",Apply Pesticide,Edge-Node-B,0
Z6,10.400954465309015,3.6177232922813967,17.636401049871807,43.32100350470733,7.579156218321666,33.57116087759385,63.05188317939616,"Pest-risk, Pest-risk",Apply Pesticide,Cloud-Node-1,1
Z8,19.014766037219836,10.101594457273038,40.40637782909215,28.881536179716512,6.93772305687938,22.995514239957974,81.17894999270902,"K-deficiency, K-deficiency",Monitor,Cloud-Node-1,1
Z8,78.42743184495995,16.277391514991688,110.98221487494334,32.97511472806441,5.545706453916901,26.973954625459005,121.55915074310134,"P-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z4,35.0,23.0,42.0,14.1,7.86,41.62,91.2,"N-deficiency, Healthy",Apply Fertilizer,Edge-Node-A,0
Z10,43.0,6.0,57.0,13.89,7.72,21.48,29.02,"Healthy, K-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z8,50.0,39.0,35.0,23.07,6.37,24.4,43.67,"K-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-2,0
Z6,20.232054824153494,19.713284187636738,44.095504103924284,7.823904416340041,8.798241008500655,13.609922426774958,46.81620854005097,"P-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z8,16.07429339025748,8.509920030136314,16.07429339025748,5.947651592312423,9.51055443078722,24.846850095361216,55.80512605132644,"Healthy, Pest-risk",Irrigate,Edge-Node-A,1
Z8,15.0,35.0,23.0,10.23,6.83,22.32,74.86,"N-deficiency, K-deficiency",Irrigate,Cloud-Node-1,0
Z10,93.42960640547103,43.795128002564546,37.95577760222261,48.64938653300609,7.983286931144801,47.29380605333726,84.76537178971229,"K-deficiency, Pest-risk",Apply Pesticide,Edge-Node-A,1
Z7,21.0,19.0,32.0,8.4,6.19,31.6,72.07,"Pest-risk, N-deficiency",Apply Fertilizer,Edge-Node-B,0
Z9,23.389270747155926,24.94855546363299,42.10068734488067,8.473623328219697,6.25377330886845,16.0010226924199,21.319371681006974,"K-deficiency, N-deficiency",Monitor,Edge-Node-B,1
Z5,18.0,40.0,53.0,10.08,5.54,39.61,61.63,"P-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-B,0
Z5,79.0429945636792,47.425796738207524,67.54583171805314,16.143197935582833,7.624690111099609,21.93674624552903,29.2422884590324,"P-deficiency, P-deficiency",Monitor,Cloud-Node-1,1
Z5,59.74341316497503,41.25140432819705,132.28898629387328,21.60936456581008,5.593673761385494,16.85420582669274,23.852412602298244,"Pest-risk, Healthy",Apply Pesticide,Cloud-Node-2,1
Z8,46.0,37.0,79.0,31.25,6.6,21.64,90.39,"K-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-A,0
Z2,39.931418359433216,35.323947010267844,33.78812322721272,42.05718051214742,6.372295081379861,32.50122103182202,71.10172478898936,"P-deficiency, P-deficiency",Monitor,Edge-Node-B,1
Z10,87.60665508899099,31.28809110321107,134.5387917438076,33.71103478790459,7.042268871534911,17.10856622718922,76.55795947690994,"P-deficiency, K-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z1,10.962732859526788,7.7652691088314745,14.160196610222101,20.121007600830968,7.989855407007319,20.85076446393584,46.42183990454873,"K-deficiency, K-deficiency",Monitor,Cloud-Node-2,1
Z9,70.0,28.0,45.0,16.71,5.06,33.63,58.44,"K-deficiency, Pest-risk",Monitor,Edge-Node-B,0
Z8,22.86314375748322,10.887211313087246,24.496225454446304,4.732339627616892,5.878878182462134,40.5668344964861,18.812221390972102,"N-deficiency, Pest-risk",Monitor,Cloud-Node-2,1
Z4,65.0,23.0,37.0,36.25,5.81,38.87,27.18,"N-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z3,29.740700943828237,12.391958726595098,29.245022594764432,48.32257235032134,8.246060318884478,45.198352653927806,45.48089153134242,"K-deficiency, K-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z10,60.0,27.0,27.0,33.93,6.88,38.07,51.27,"Healthy, Healthy",Apply Pesticide,Edge-Node-B,0
Z2,21.0,31.0,70.0,15.95,5.41,34.91,56.4,"Healthy, Healthy",Irrigate,Edge-Node-A,0
Z10,22.578720180609647,22.028019688399656,23.129420672819638,29.243038644265866,8.777137485797928,28.53589367974243,39.84734671855058,"N-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-2,1
Z1,12.054992854279336,5.166425508976858,14.925229248155368,13.608540504472938,4.3077144131175995,47.74718706371052,92.68261503898052,"N-deficiency, Healthy",Apply Fertilizer,Edge-Node-B,1
Z10,26.0,11.0,58.0,31.99,5.57,38.89,74.34,"Pest-risk, Healthy",Apply Pesticide,Edge-Node-A,0
Z3,89.50826473956523,39.44432005472366,133.50385249291088,7.2978233060408995,5.210964021004365,27.140293512254157,40.7087917958764,"N-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-B,1
Z10,12.777595331706385,11.89638186055422,34.36732537493441,18.887462199448812,4.577646184148664,37.60145572102242,85.21320155100162,"P-deficiency, Healthy",Irrigate,Cloud-Node-2,1
Z10,75.48331453699097,37.74165726849549,141.53121475685808,32.25419107156788,7.61976418450749,32.987293409950546,123.8285644914194,"Pest-risk, Healthy",Apply Pesticide,Cloud-Node-1,1
Z10,43.51026886733836,14.035570602367214,127.72369248154165,40.34850336297952,5.092036122560022,18.96616177677167,105.3029364701248,"P-deficiency, K-deficiency",Apply Pesticide,Edge-Node-B,1
Z3,55.0,17.0,63.0,18.34,7.66,20.98,80.96,"Healthy, K-deficiency",Irrigate,Cloud-Node-2,0
Z3,37.0,9.0,35.0,22.23,7.52,39.96,61.65,"P-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-B,0
Z5,45.0,20.0,23.0,14.96,7.39,38.68,88.75,"P-deficiency, Pest-risk",Apply Fertilizer,Cloud-Node-1,0
Z4,73.28700985884902,22.90219058089032,65.65294633188557,9.897266206884888,7.329866367369521,29.440114873684696,49.97791710430283,"K-deficiency, Healthy",Monitor,Cloud-Node-1,1
Z3,48.0,28.0,26.0,19.05,5.41,34.51,70.83,"Healthy, P-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z7,34.0,12.0,53.0,18.41,5.32,30.75,40.45,"Pest-risk, Pest-risk",Apply Pesticide,Cloud-Node-2,0
Z1,47.0197414295214,42.745219481383096,115.41209259973436,10.512500924372288,5.889620592102001,39.357219314390086,52.10056170616398,"Healthy, Healthy",Apply Pesticide,Cloud-Node-2,1
Z6,64.0,13.0,57.0,33.44,5.51,32.03,88.32,"N-deficiency, N-deficiency",Apply Pesticide,Edge-Node-A,0
Z5,52.0,11.0,71.0,29.94,7.07,40.54,92.85,"Pest-risk, K-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z4,31.0,7.0,28.0,16.51,5.42,33.02,51.77,"Healthy, P-deficiency",Apply Fertilizer,Edge-Node-B,0
Z6,33.15297743524749,39.46783028005654,101.03764551694474,55.67808742086613,9.255315464498036,46.50671514804272,137.45851155138172,"K-deficiency, N-deficiency",Monitor,Cloud-Node-2,1
Z6,25.059044060985993,13.825679481923308,11.233364579062687,21.65730789079716,9.017432860847824,22.509467318752282,48.55890078596991,"Healthy, P-deficiency",Apply Fertilizer,Edge-Node-B,1
Z9,70.0,32.0,68.0,26.66,5.61,24.43,88.42,"Pest-risk, Healthy",Monitor,Edge-Node-A,0
Z2,44.0,12.0,64.0,15.26,6.93,24.02,68.59,"Healthy, K-deficiency",Monitor,Edge-Node-A,0
Z5,37.0,12.0,50.0,29.62,7.89,21.78,40.19,"Pest-risk, Healthy",Monitor,Cloud-Node-1,0
Z10,27.0,34.0,25.0,10.5,7.92,19.81,62.03,"Healthy, P-deficiency",Irrigate,Cloud-Node-2,0
Z2,57.0,13.0,81.0,30.52,7.14,35.02,70.65,"Healthy, P-deficiency",Monitor,Edge-Node-A,0
Z9,44.0,10.0,44.0,18.57,5.53,32.01,43.8,"Healthy, Pest-risk",Apply Pesticide,Cloud-Node-1,0
Z1,49.352209392712496,47.942146267206425,81.78366127935215,44.56115882493638,5.328275383008352,19.463592438363374,118.32832556761768,"Pest-risk, Healthy",Apply Pesticide,Cloud-Node-2,1
Z5,18.0,14.0,67.0,32.89,7.87,24.58,52.33,"Healthy, K-deficiency",Apply Fertilizer,Edge-Node-B,0
Z9,20.0,26.0,27.0,27.1,7.57,34.67,42.13,"P-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-B,0
Z10,23.59073077084465,20.299000895843072,49.92456977085728,32.8313327093297,8.475188998541919,20.042287342977687,66.70469698878118,"K-deficiency, Healthy",Apply Fertilizer,Edge-Node-A,1
Z8,64.0,31.0,93.0,32.19,5.87,28.32,50.77,"Healthy, K-deficiency",Irrigate,Cloud-Node-2,0
Z9,30.0,6.0,88.0,26.78,6.58,21.84,31.17,"K-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-B,0
Z2,18.435235423221815,11.158168808792151,11.643306583087462,26.640181712007205,8.21542528392829,29.539716852551948,117.77467959406675,"Healthy, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z7,18.00954886975472,15.436756174075475,22.640575721977363,7.667446537530953,3.4784994882313853,30.551070838068643,43.62732464621727,"P-deficiency, Pest-risk",Irrigate,Edge-Node-B,1
